Service Tag,System Family,System LOB,System Model,System Ship Date,Time from ship,System Description,Active Service Calls,Service Description,Service Type, Service Provider, Service Start Date,Service End Date,Days Remaining,Group Name,
8MFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8MFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
8PDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8PDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
8PDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8PF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8PF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
8PF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8PG95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8PG95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
8PG95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8Q6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8Q6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8Q6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
8QDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8QDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
8QDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8RBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8RBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
8RBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8TBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8TBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
8TBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
8YBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
8YBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
8YBH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
94DH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
94DH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
94DH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9DF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9DF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
9DF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9MFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9MFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9MFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9N6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9N6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9N6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9NF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9NF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9NF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9PF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9PF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9PF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9S6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9S6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9S6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9SF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9SF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9SF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9WCH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9WCH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9WCH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
9Z8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
9Z8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
9Z8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
B28H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
B28H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
B28H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
B3DH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
B3DH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
B3DH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
B4FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
B4FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
B4FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
B5FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
B5FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
B5FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
B8FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
B8FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
B8FH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BCFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BCFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BCFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BDFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BDFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BDFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BG6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BG6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
BG6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BHDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BHDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BHDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BJ8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BJ8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BJ8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BKF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BKF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BKF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BM6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BM6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BM6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BMF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BMF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BMF95F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BPFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BPFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BPFH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BQDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BQDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BQDH5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BS6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BS6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/01/2017,07/01/2021,1162,,
BS6M5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
BW8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/02/2018,07/02/2021,1163,,
BW8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Complete Care,CC,,07/02/2017,07/02/2021,1163,,
BW8H5F2,Latitude,Laptops,Latitude 13 3380 Laptop,07/01/2017,300,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/01/2017,07/01/2018,66,,
